id;departement_code;zip_code;name;gps_lat;gps_lng
35235;91;91410;Plessis-Saint-Benoist;48.44260053571428;2.00766089285714
35236;91;91720;Prunay-sur-Essonne;48.35342812500001;2.36598421875000
35237;91;91150;Puiselet-le-Marais;48.39648072916669;2.26388989583333
35238;91;91740;Pussay;48.35680346666668;1.99846853333333
35239;91;91480;Quincy-sous-Sénart;48.67557422222223;2.53466755555556
35240;91;91410;Richarville;48.47101242857143;2.00105300000000
35241;91;91130;Ris-Orangis;48.64168343749999;2.40548046875000
35242;91;91410;Roinville;48.51540618556701;2.05348969072165
35243;91;91150;Roinvilliers;48.34100506172839;2.23727135802469
35244;91;91690;Saclas;48.36084295597485;2.11545534591195
35245;91;91400;Saclay;48.73642230000000;2.16527370000000
35246;91;91190;Saint-Aubin;48.71474305084747;2.13681457627119
35247;91;91530;Saint-Chéron;48.54503109999999;2.12651360000000
35248;91;91690;Saint-Cyr-la-Rivière;48.35717060150375;2.14423932330827
35249;91;91410;Saint-Cyr-sous-Dourdan;48.56741666666667;2.03850148148148
35250;91;91410;Saint-Escobille;48.42274876712329;1.95702287671233
35251;91;91700;Sainte-Geneviève-des-Bois;48.64376616438355;2.32310931506849
35252;91;91180;Saint-Germain-lès-Arpajon;48.59781976190474;2.26658261904762
35253;91;91250;Saint-Germain-lès-Corbeil;48.62425053571427;2.48878785714286
35254;91;91780;Saint-Hilaire;48.43975365853659;2.08345158536585
35255;91;91940;Saint-Jean-de-Beauregard;48.66550507246378;2.17516130434783
35256;91;91530;Saint-Maurice-Montcouronne;48.57891991596639;2.12283512605042
35257;91;91240;Saint-Michel-sur-Orge;48.63318058823530;2.31146294117647
35258;91;91280;Saint-Pierre-du-Perray;48.60581261363636;2.51104386363636
35259;91;91250;Saintry-sur-Seine;48.59307250000000;2.49568125000000
35260;91;91910;Saint-Sulpice-de-Favières;48.53683324675324;2.17750532467532
35261;91;91770;Saint-Vrain;48.53228016949152;2.32684974576271
35262;91;91650;Saint-Yon;48.56039763888888;2.18921541666667
35263;91;91160;Saulx-les-Chartreux;48.68950492063493;2.26766809523810
35264;91;91600;Savigny-sur-Orge;48.68319721518986;2.35033189873418
35265;91;91530;Sermaise;48.53053582417583;2.09173824175824
35266;91;91840;Soisy-sur-École;48.47935292134834;2.47883685393258
35267;91;91450;Soisy-sur-Seine;48.66095882352941;2.46874705882353
35268;91;91580;Souzy-la-Briche;48.52875600000000;2.14733042857143
35269;91;91740;Congerville-Thionville;48.37794873684211;1.99046831578947
35270;91;91250;Tigery;48.64414901639344;2.52364655737705
35271;91;91730;Torfou;48.53072166666669;2.23571312500000
35272;91;91720;Valpuiseaux;48.39232019801979;2.30200762376238
35273;91;91530;Le Val-Saint-Germain;48.57181152380952;2.08067447619048
35274;91;91480;Varennes-Jarcy;48.67892219178081;2.56174000000000
35275;91;91640;Vaugrigneuse;48.60037811320754;2.10366641509434
35276;91;91430;Vauhallan;48.73225630434783;2.20277021739130
35277;91;91820;Vayres-sur-Essonne;48.43533990740738;2.35163712962963
35278;91;91370;Verrières-le-Buisson;48.74757421052630;2.25380622807018
35279;91;91810;Vert-le-Grand;48.58649755555554;2.36576000000000
35280;91;91710;Vert-le-Petit;48.55092873417722;2.36974379746836
35281;91;91890;Videlles;48.46739602739726;2.41998273972603
35282;91;91270;Vigneux-sur-Seine;48.70444508196722;2.43404459016393
35283;91;91100;Villabé;48.58504062500000;2.45577887500000
35284;91;91140;Villebon-sur-Yvette;48.69790546874999;2.23696960937500
35285;91;91580;Villeconin;48.49822432432433;2.12609927927928
35286;91;91620;La Ville-du-Bois;48.66038896551724;2.26175965517241
35287;91;91140;Villejust;48.67857797297299;2.22279500000000
35288;91;91360;Villemoisson-sur-Orge;48.66335764705882;2.32796058823529
35289;91;91580;Villeneuve-sur-Auvers;48.46827089887640;2.25715595505618
35290;91;91190;Villiers-le-Bâcle;48.72677303797468;2.11960481012658
35291;91;91700;Villiers-sur-Orge;48.65762187500000;2.29865156250000
35292;91;91170;Viry-Châtillon;48.66945901960784;2.36925039215686
35293;91;91320;Wissous;48.73321333333333;2.32938098765432
35294;91;91330;Yerres;48.71321156250000;2.49039822916667
35295;91;91940;Les Ulis;48.68162827868854;2.18300188524590
35296;92;92160;Antony;48.74945257425741;2.29933831683168
35297;92;92600;Asnières-sur-Seine;48.91662739999999;2.28671180000000
35298;92;92220;Bagneux;48.80046534883721;2.31185627906977
35299;92;92270;Bois-Colombes;48.91542727272726;2.26556060606061
35300;92;92100;Boulogne-Billancourt;48.83447676470589;2.23801470588235
35301;92;92340;Bourg-la-Reine;48.78099642857142;2.31795607142857
35302;92;92290;Châtenay-Malabry;48.77128801886792;2.25978990566038
35303;92;92320;Châtillon;48.80258666666666;2.28596705882353
35304;92;92370;Chaville;48.80975673076924;2.19121211538462
35305;92;92140;Clamart;48.79878055045872;2.25256733944954
35306;92;92110;Clichy;48.90526777777777;2.30929888888889
35307;92;92700;Colombes;48.92213134615386;2.25150673076923
35308;92;92400;Courbevoie;48.90065025000000;2.25802200000000
35309;92;92260;Fontenay-aux-Roses;48.78990673469389;2.28269224489796
35310;92;92380;Garches;48.84651302325580;2.18706860465116
35311;92;92250;La Garenne-Colombes;48.90713500000000;2.24777800000000
35312;92;92230;Gennevilliers;48.93253964285715;2.29066803571429
35313;92;92130;Issy-les-Moulineaux;48.82211984615387;2.26478861538462
35314;92;92300;Levallois-Perret;48.89515700000000;2.28620200000000
35315;92;92240;Malakoff;48.81346400000000;2.29033560000000
35316;92;92430;Marnes-la-Coquette;48.82902472222221;2.16663694444445
35317;92;92190;Meudon;48.81311450000000;2.23439750000000
35318;92;92360;Meudon;48.79324250000000;2.22164480000000
35319;92;92120;Montrouge;48.81344454545455;2.31801090909091
35320;92;92000;Nanterre;48.89624622641509;2.21393811320755
35321;92;92200;Neuilly-sur-Seine;48.88459500000000;2.26169550000000
35322;92;92350;Le Plessis-Robinson;48.77915202380952;2.26142154761905
35323;92;92800;Puteaux;48.88458666666666;2.23583151515152
35324;92;92500;Rueil-Malmaison;48.86570373493975;2.17676903614458
35325;92;92210;Saint-Cloud;48.84132151515151;2.20578333333333
35326;92;92330;Sceaux;48.77759333333331;2.29410142857143
35327;92;92310;Sèvres;48.82167465116280;2.20987151162791
35328;92;92150;Suresnes;48.87027813953488;2.21604604651163
35329;92;92170;Vanves;48.82131096774194;2.28284354838710
35330;92;92420;Vaucresson;48.84119928571429;2.16088500000000
35331;92;92410;Ville-d'Avray;48.82247345454546;2.17725418181818
35332;92;92390;Villeneuve-la-Garenne;48.93648041666666;2.32374125000000
35333;93;93300;Aubervilliers;48.91765413793105;2.38763913793103
35334;93;93600;Aulnay-sous-Bois;48.94154274809164;2.49535091603053
35335;93;93170;Bagnolet;48.86894805555554;2.42650472222222
35336;93;93150;Le Blanc-Mesnil;48.93694636363635;2.46219645454545
35337;93;93000;Bobigny;48.91076557377051;2.44715344262295
35338;93;93140;Bondy;48.90384434210527;2.48625842105263
35339;93;93350;Le Bourget;48.93678173913043;2.42620195652174
35340;93;93390;Clichy-sous-Bois;48.90831220000000;2.54280940000000
35341;93;93470;Coubron;48.91953213114753;2.57905836065574
35342;93;93120;La Courneuve;48.93235752688172;2.40070247311828
